latitude_dd,longitude_dd,vdatum,member_name,site_id,site_no,description,networks,state,county,waterbody,horizontal_datum,priority,zone,horizontal_collection_method,perm_housing_installed,peak_summary_id,member_id,peak_date,is_peak_estimated,is_peak_time_estimated,peak_stage,is_peak_stage_estimated,peak_discharge,is_peak_discharge_estimated,vdatum_id,height_above_gnd,is_hag_estimated,time_zone,aep,aep_lowci,aep_upperci,aep_range,calc_notes,last_updated,last_updated_by,member,data_file,hwms,vertical_datums,Links
29.91419,-94.04254,NAVD88,Jeremy McDowell,22304,TXJEF22304,FM 365 southwest of Jack Brooks Regional Airport,,TX,Jefferson County,Gulf of Mexico,,,,,No,5853,,8/27/2017 5:00:00 PM,1,1,8.8,1,,0,,4.33,,UTC,,,,,avg,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.11821,-94.03497,NAVD88,Glenn Harwell,21723,TXORA21723,"TLR Home Lot on south of Interstate 10 about 0.23 miles southwest of Church Street near Vidor, TX",,TX,Orange County,Lower Neches,,,,,No,5854,,9/1/2017 11:00:00 PM,1,1,17.9,1,,0,,11.6,1,UTC,,,,,Average of two marks.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.98343,-93.99942,NAVD88,Jeremy McDowell,22305,TXJEF22305,ALONG DITCH NEXT TO BRIARCLIFF APARTMENTS NEAR TX 347,,TX,Jefferson County,Gulf of Mexico,,,,,No,5855,,8/27/2017 5:00:00 PM,1,1,16.67,1,,0,,1.15,,UTC,,,,,avg,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.95825,-94.04466,NAVD88,Jeremy McDowell,22306,TXJEF22306,"CANAL OFF OF SPUR 93, NEAR WELD SPEC",,TX,Jefferson County,Gulf of Mexico,,,,,No,5857,,8/27/2017 5:00:00 PM,1,1,10.9,1,,0,,3.27,,UTC,,,,,avg,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.69868,-94.79547,NAVD88,Jeremy McDowell,22209,TXPOL22209,BLUFF CK BRIDGE ON HWY 190,,TX,Polk County,Trinity River,,,,,No,5858,,8/30/2017 5:00:00 PM,1,1,252.31,1,,0,,0,,UTC,,,,,avg,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.50193,-95.03129,NAVD88,Jeremy McDowell,22211,TXSAN22211,BIG CREEK BRIDGE ON TX 150,,TX,San Jacinto County,Trinity River,,,,,No,5860,,8/30/2017 5:00:00 PM,1,1,140.34,1,,0,,3.63,,UTC,,,,,avg,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.53514,-94.94645,NAVD88,Jeremy McDowell,22213,TXSAN22213,APRONS ON MUSSEL SHOAL CREEK BRIDGE - FM1127,,TX,San Jacinto County,Trinity River,,,,,No,5861,,8/30/2017 5:00:00 PM,1,1,81.96,1,,0,,0,,UTC,,,,,avg,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.55911,-94.8819,NAVD88,Jeremy McDowell,22214,TXPOL22214,"SALLY CREEK BRIDGE ON DREW'S LANDING RD, NEAR DAM AND SMALL PICNIC AREA",,TX,Polk County,Trinity River,,,,,No,5863,,8/30/2017 5:00:00 PM,1,1,83.4,1,,0,,1.67,,UTC,,,,,avg,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.23055,-94.23141,NAVD88,Jeremy McDowell,22216,TXHAR22216,LUMBERTON CITY PARK ALONG BOGGY CK NEAR TEMPLE ROAD AND ARIOLA ROAD,,TX,Hardin County,Trinity River,,,,,No,5864,,8/30/2017 5:00:00 PM,1,1,32.57,1,,0,,4.21,,UTC,,,,,avg,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.033934,-93.8681,NAVD88,Glenn Harwell,21724,TXORA21724,"West Round Bunch Road near intersection with Joel Street near Bridge City, TX",,TX,Orange County,Lower Neches,,,,,No,5865,,9/1/2017 11:00:00 PM,1,1,9.2,1,,0,,0,1,UTC,,,,,Only one mark.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.30349,-93.744,NAVD88,Kristine Blickenstaff,22091,TXNEW22091,TX-12 and Sabine River,,TX,Newton County,Sabine River,,,,,No,5866,,9/14/2017 5:00:00 PM,1,1,24.4,1,,0,,3.75,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.38284,-93.7592,NAVD88,Kristine Blickenstaff,22083,TXNEW22083,Co. Rd. 4122 off Hwy 87,,TX,Newton County,Sabine River,,,,,No,5867,,9/2/2017 5:00:00 PM,1,1,32.5,0,,0,,3.05,,UTC,,,,,Single HWM used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.47347,-93.80563,NAVD88,Kristine Blickenstaff,22094,TXNEW22094,Bridge on HWY 87 between Co Rd. 253 and 3110,,TX,Newton County,Nichols Creek,,,,,No,5868,,9/2/2017 4:58:00 PM,1,1,47,1,,0,,6.34,1,UTC,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.60948,-93.88532,NAVD88,Kristine Blickenstaff,22178,TXJAS22178,"HWY 1004 at stream crossing, west of HWY 1013.",,TX,Jasper County,Slaydons Creek,,,,,No,5869,,9/2/2017 5:00:00 PM,1,1,94.75,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.63981,-93.95613,NAVD88,Kristine Blickenstaff,22177,TXJAS22177,785 ft down Co. Rd 413 from HWY 82,,TX,Jasper County,Nichols Creek,,,,,No,5870,,9/2/2017 5:00:00 PM,1,1,116.15,1,,0,,3.19,1,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.04586,-93.82016,NAVD88,Glenn Harwell,22036,TXORA22036,"Cow Bayou at Highway 87 bridge near Bridge City, TX",,TX,Orange County,Lower Sabine River,,,,,No,5871,,9/3/2017 5:00:00 PM,1,1,7.72,1,,0,,6.2,1,UTC,,,,,Only one mark.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.54902,-93.79739,NAVD88,Kristine Blickenstaff,22171,TXNEW22171,Slaydons Creek and HWY 87,,TX,Newton County,Slaydons Creek,,,,,No,5872,,9/2/2017 5:00:00 PM,1,1,58.96,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.844218,-93.567081,NAVD88,Kristine Blickenstaff,23436,LABEA23436,Sabine River across from Armstrong Lake.,,LA,Beauregard Parish,Sabine River,,,,,No,5873,,9/2/2017 5:00:00 PM,1,1,82.31,0,,0,,5.02,,UTC,,,,,Single HWM used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.826125,-93.651005,NAVD88,Kristine Blickenstaff,23437,TXNEW23437,North side of FM 2626,,TX,Newton County,Sabine River,,,,,No,5874,,9/2/2017 5:00:00 PM,1,1,117.47,0,,0,,0,,UTC,,,,,Single HWM used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.741645,-93.655255,NAVD88,Kristine Blickenstaff,23438,TXNEW23438,"west side of residence, south of HW190",,TX,Newton County,Caney Creek,,,,,No,5875,,9/2/2017 10:00:00 AM,1,1,82.33,0,,0,,3.3,,UTC,,,,,Single HWM used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.851138,-94.627485,NAVD88,Kristine Blickenstaff,22086,TXCHA22086,White's Bayou at HWY 61,,TX,Chambers County,White's Bayou,,,,,No,5876,,9/2/2017 5:00:00 PM,1,1,30.9,1,,0,,4.8,,UTC,,,,,Average of 2 HWMs used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.839739,-94.65327,NAVD88,Kristine Blickenstaff,22112,TXCHA22112,Whites Bayou at Interstate 10 near Lake Anahuac,,TX,Chambers County,Whites Bayou,,,,,No,5877,,9/2/2017 5:00:00 PM,1,1,16.36,1,,0,,7.5,1,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.06013,-93.80528,NAVD88,Glenn Harwell,22038,TXORA22038,"Coon Bayou at Highway 87 bridge near Bridge City, TX",,TX,Orange County,Lower Sabine River,,,,,No,5878,,9/3/2017 5:00:00 PM,1,1,7.6,1,,0,,1.9,1,UTC,,,,,Only one mark.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.81703,-94.646091,NAVD88,Kristine Blickenstaff,22115,TXCHA22115,Whites Bayou at HWY 61,,TX,Chambers County,Whites Bayou,,,,,No,5879,,9/16/2017 5:00:00 PM,1,1,22.61,1,,0,,4.2,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.80199,-94.658437,NAVD88,Kristine Blickenstaff,22122,TXCHA22122,Lake Anahuac near FM 563,,TX,Chambers County,Lake Anahuac,,,,,No,5880,,9/2/2017 5:00:00 PM,1,1,8.36,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.093633,-94.648516,NAVD88,Kristine Blickenstaff,22042,TXLIB22042,Long Island Creek at HWY 770,,TX,Liberty County,Long Island Creek,,,,,No,5881,,9/2/2017 5:00:00 PM,1,1,65.31,1,,0,,0.3,1,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.08774,-94.651543,NAVD88,Kristine Blickenstaff,22047,TXLIB22047,White's Bayou at 770,,TX,Liberty County,White's Bayou,,,,,No,5882,,9/2/2017 5:00:00 PM,1,1,65.63,1,,0,,3.4,1,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.036703,-94.671923,NAVD88,Kristine Blickenstaff,22049,TXLIB22049,Cow Island Bayou at HWY 770,,TX,Liberty County,Cow Island Bayou,,,,,No,5883,,9/2/2017 5:00:00 PM,1,1,59.78,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.975633,-94.649045,NAVD88,Kristine Blickenstaff,22064,TXLIB22064,West Branch Devers Canal at CR 1170,,TX,Liberty County,West Branch Devers Canal,,,,,No,5884,,9/2/2017 5:00:00 PM,1,1,50.13,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.04077,-93.79326,NAVD88,Glenn Harwell,22041,TXORA22041,"Cow Bayou at East Roundbunch Road near Bridge City, TX",,TX,Orange County,Lower Sabine River,,,,,No,5885,,9/3/2017 5:00:00 PM,1,1,6.43,1,,0,,3,1,UTC,,,,,Only one mark.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.919754,-94.666657,NAVD88,Kristine Blickenstaff,22075,TXLIB22075,Turtle Bayou at Count Road 126,,TX,Liberty County,Turtle  Bayou,,,,,No,5886,,9/2/2017 5:00:00 PM,1,1,33.97,1,,0,,3.6,1,UTC,,,,,Average of 2 HWMs used to estimate peak..,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.918794,-94.691962,NAVD88,Kristine Blickenstaff,22093,TXLIB22093,Canal at County Road 126.,,TX,Liberty County,Canal,,,,,No,5887,,9/2/2017 5:00:00 PM,1,1,37.9,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.05119,-93.77306,NAVD88,Glenn Harwell,22043,TXORA22043,"Foreman Road and Dupont Drive near West Orange, TX",,TX,Orange County,Lower Sabine River,,,,,No,5888,,9/3/2017 5:00:00 PM,1,1,7.49,1,,0,,2.9,1,UTC,,,,,Only one mark.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.836905,-94.608614,NAVD88,Kristine Blickenstaff,22090,TXCHA22090,I10 Rest Area (South side of I10),,TX,Chambers County,Whites Bayou,,,,,No,5889,,9/2/2017 5:00:00 PM,1,1,28.41,0,,0,,1.1,,UTC,,,,,Single HWM used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.828702,-94.670315,NAVD88,Kristine Blickenstaff,22113,TXCHA22113,Turtle Bayou at HWY4 563,,TX,Chambers County,Turtle Bayou,,,,,No,5890,,9/2/2017 5:00:00 PM,1,1,9.36,0,,0,,0,,UTC,,,,,Single HWM used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.027828,-94.593868,NAVD88,Kristine Blickenstaff,22056,TXLIB22056,White's Bayou at Highway 90,,TX,Liberty County,White's Bayou,,,,,No,5891,,9/2/2017 5:00:00 PM,1,1,57.29,0,,0,,3.2,,UTC,,,,,Single HWM used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.966629,-94.59624,NAVD88,Kristine Blickenstaff,22073,TXLIB22073,West Branch Devers Canal at HWY 61,,TX,Liberty County,West Branch Devers Canal,,,,,No,5892,,9/2/2017 5:00:00 PM,1,1,48.7,1,,0,,3.7,1,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.943727,-94.595283,NAVD88,Kristine Blickenstaff,22074,TXLIB22074,Whites Bayou at HWY 1410,,TX,Liberty County,Whites Bayou,,,,,No,5893,,9/2/2017 5:00:00 PM,1,1,44.62,1,,0,,6.2,1,UTC,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.08075,-93.81104,NAVD88,Glenn Harwell,22044,TXORA22044,"Unknown channel at Orangefield Road (Highway 105) and West Norman Circle near West Orange, TX",,TX,Orange County,Lower Sabine River,,,,,No,5894,,9/3/2017 5:00:00 PM,1,1,9.54,1,,0,,0,1,UTC,,,,,Only good mark.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.07458,-93.84517,NAVD88,Glenn Harwell,22045,TXORA22045,Cow Bayou at Highway 105 bridge,,TX,Orange County,Lower Sabine River,,,,,No,5895,,9/3/2017 5:00:00 PM,1,1,9.81,1,,0,,0,1,UTC,,,,,Only one mark.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.39415,-94.02557,NAVD88,Glenn Harwell,22046,TXJAS22046,"Friendship Baptist Church, Highway 96 South near Evadale, TX",,TX,Jasper County,West Tenmile Creek Neches River,,,,,No,5896,,9/3/2017 5:00:00 PM,1,1,52.91,1,,0,,1.35,1,UTC,,,,,Only one mark.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.71587,-95.27151,NAVD88,Kristine Blickenstaff,22187,TXHAR22187,Peiser Park: Lawndale St. and San Saba St.,,TX,Harris County,Buffalo Bayou,,,,,No,5899,,9/2/2017 5:00:00 PM,1,1,29.73,1,,0,,0.74,1,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.70519,-95.26383,NAVD88,Kristine Blickenstaff,22188,TXHAR22188,Charles H Milby Park: Central St. Pull in parking lot of park.,,TX,Harris County,Sims Bayou,,,,,No,5900,,9/2/2017 5:00:00 PM,1,1,18.31,1,,0,,2.21,1,UTC,,,,,Average of 3 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.69501,-95.25108,NAVD88,Kristine Blickenstaff,22190,TXHAR22190,1306 Gober St.,,TX,Harris County,Sims Bayou,,,,,No,5901,,9/2/2017 5:00:00 PM,1,1,27.02,1,,0,,2.14,1,UTC,,,,,Average of 3 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.60359,-94.95793,NAVD88,Jeremy McDowell,22256,TXPOL22256,BRIDGE OVER LONG KING CREEK ON FM1988.,,TX,Polk County,Trinity River,,,,,No,5902,,8/30/2017 5:00:00 PM,1,1,93.17,1,,0,,1.28,,UTC,,,,,avg,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.69286,-95.25797,NAVD88,Kristine Blickenstaff,22191,TXHAR22191,Cul-de-sac of Rockleigh Pl,,TX,Harris County,Buffalo Bayou,,,,,No,5903,,9/2/2017 5:00:00 PM,1,1,21.57,1,,0,,2.62,1,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.68371,-94.95556,NAVD88,Jeremy McDowell,22257,TXPOL22257,BRIDGE ON FM1988 OVER LONG KING CREEK,,TX,Polk County,Trinity River,,,,,No,5904,,8/30/2017 5:00:00 PM,1,1,116.12,1,,0,,4.44,,UTC,,,,,avg,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.70097,-94.99741,NAVD88,Jeremy McDowell,22258,TXPOL22258,TEMPE CREEK BRIDGE ON FM350,,TX,Polk County,Trinity River,,,,,No,5905,,8/30/2017 5:00:00 PM,1,1,122.19,1,,0,,5.3,,UTC,,,,,avg,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.65944,-94.97763,NAVD88,Jeremy McDowell,22259,TXPOL22259,TEMPE CREEK BRIDGE ON FM1988,,TX,Polk County,Trinity River,,,,,No,5906,,8/30/2017 5:00:00 PM,1,1,105.67,1,,0,,2.2,,UTC,,,,,avg,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.68236,-95.25202,NAVD88,Kristine Blickenstaff,22192,TXHAR22192,Intersection of Allendale Rd and Galveston Rd.,,TX,Harris County,Sims Bayou,,,,,No,5907,,9/2/2017 5:00:00 PM,1,1,25.67,1,,0,,4.3,1,UTC,,,,,Average of 3 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.05347,-93.85742,NAVD88,Glenn Harwell,22048,TXORA22048,"Marie Gully at Highway 408 near intersection with Garrison Drive near Bridge City, TX",,TX,Orange County,Lower Sabine River,,,,,No,5908,,9/3/2017 5:00:00 PM,1,1,8.65,1,,0,,2.5,1,UTC,,,,,Only one mark.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.68003,-95.27781,NAVD88,Kristine Blickenstaff,22194,TXHAR22194,Broadway St. Bridge that crosses over the Sim Bayou channel.,,TX,Harris County,Sims Bayou,,,,,No,5909,,9/2/2017 5:00:00 PM,1,1,23.7,0,,0,,5.7,,UTC,,,,,Single HWM used for peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.70272,-94.84041,NAVD88,Jeremy McDowell,22260,TXPOL22260,MENARD CK BRIDGE ON HWY190.,,TX,Polk County,Trinity River,,,,,No,5910,,8/30/2017 5:00:00 PM,1,1,244.63,1,,0,,0,,UTC,,,,,avg,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.67394,-95.33836,NAVD88,Kristine Blickenstaff,22196,TXHAR22196,At bridge over canal on Van Fleet St. b/w Fire Station 35 and Trinity Missionary Baptist Church,,TX,Harris County,Sims Bayou,,,,,No,5911,,9/2/2017 5:00:00 PM,1,1,38.03,1,,0,,0,,UTC,,,,,Average of 2 HWM used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.23467,-94.18665,NAVD88,Jeremy McDowell,22267,TXHAR22267,CONSTRUCTION SITE OFF HOLMES RD. NEXT TO GREY/WHITE HOUSE.,,TX,Hardin County,Neches River,,,,,No,5912,,8/29/2017 5:00:00 PM,1,1,33.63,1,,0,,1.62,,UTC,,,,,avg,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.22073,-94.20171,NAVD88,Jeremy McDowell,22331,TXHAR22331,VETERANS MEMORIAL PARK PARKING LOT NEAR  TENNIS FIELDS,,TX,Hardin County,Trinity River,,,,,No,5913,,8/30/2017 5:00:00 PM,1,1,28.98,1,,0,,3.35,,UTC,,,,,avg,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.20203,-94.19686,NAVD88,Jeremy McDowell,22332,TXHAR22332,BOGGY CREEK BRIDGE ON KEITH RD,,TX,Hardin County,Trinity River,,,,,No,5914,,8/30/2017 5:00:00 PM,1,1,27.89,1,,0,,14.25,,UTC,,,,,avg,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.25567,-94.36494,NAVD88,Jeremy McDowell,22333,TXHAR22333,BLACK CK BRIDGE ON State Highway 326,,TX,Hardin County,Trinity River,,,,,No,5915,,8/30/2017 5:00:00 PM,1,1,53.81,1,,0,,1.66,,UTC,,,,,avg,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.63846,-95.33062,NAVD88,Kristine Blickenstaff,22450,TXHAR22450,Selinsky Rd between N 8th St and Martindale Rd,,TX,Harris County,Buffalo Bayou,,,,,No,5916,,9/2/2017 5:00:00 PM,1,1,36.55,1,,0,,0,,UTC,,,,,Average of 3 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.20584,-94.34612,NAVD88,Jeremy McDowell,22334,TXHAR22334,BLACK CK BRIDGE ON FM421,,TX,Hardin County,Trinity River,,,,,No,5917,,8/30/2017 5:00:00 PM,1,1,42.21,1,,0,,6.89,,UTC,,,,,avg,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.18943,-94.14446,NAVD88,Jeremy McDowell,22392,TXHAR22392,ON BURGE RD NR ROCK N DOLLAR RANCH,,TX,Hardin County,Trinity River,,,,,No,5918,,8/30/2017 5:00:00 PM,1,1,23.51,1,,0,,6.11,,UTC,,,,,avg,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.16182,-94.16705,NAVD88,Jeremy McDowell,22403,TXJEF22403,"NEAR CANAL ON PINEY POINT LANE, NEXT TO TRAIN TRACKS",,TX,Jefferson County,Trinity River,,,,,No,5919,,8/30/2017 5:00:00 PM,1,1,23.41,1,,0,,1.11,,UTC,,,,,avg,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.4039,-93.98002,NAVD88,Glenn Harwell,22197,TXJAS22197,"Gum Slough at County Road 784 about 0.27 miles east of intersection with County Road 777 near Buna, TX",,TX,Jasper County,Gum Slough to Sabine River,,,,,No,5920,,9/3/2017 5:00:00 PM,1,1,55.45,1,,0,,2.6,1,UTC,,,,,Only one mark.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.17756,-94.17146,NAVD88,Jeremy McDowell,22404,TXJEF22404,"EDGEWATER DAY USE AREA, NEXT TO PINE ISLAND BAYOU",,TX,Jefferson County,Trinity River,,,,,No,5921,,8/30/2017 5:00:00 PM,1,1,19.44,0,,0,,,,UTC,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.18798,-94.17345,NAVD88,Jeremy McDowell,22405,TXHAR22405,COOKS LAKE RD NEAR DITCH AND HOUSE# 9436,,TX,Hardin County,Trinity River,,,,,No,5922,,8/30/2017 5:00:00 PM,1,1,16.3,1,,0,,4.95,,UTC,,,,,avg,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.18921,-94.19038,NAVD88,Jeremy McDowell,22406,TXHAR22406,"ALONG PINE AVE, NEAR NEEL AND PINE INTERSECTION",,TX,Hardin County,Trinity River,,,,,No,5923,,8/30/2017 5:00:00 PM,1,1,28.91,1,,0,,1.89,,UTC,,,,,avg,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
30.18467,-94.23502,NAVD88,Jeremy McDowell,22407,TXHAR22407,BLACK CK BRIDGE ON BEAVER BROOK,,TX,Hardin County,Trinity River,,,,,No,5924,,8/30/2017 5:00:00 PM,1,1,33.26,1,,0,,,,UTC,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
29.75654,-94.97104,NAVD88,Kristine Blickenstaff,22179,TXHAR22179,League of Women's Voters Park: Columbus St. and Riverbend St.,,TX,Harris County,Canal leading into East Fork Goose Creek,,,,,No,5925,,9/2/2017 5:00:00 PM,1,1,17.36,1,,0,,0,,UTC,,,,,Average of 2 HWMs used to estimate peak.,,,,System.Collections.Generic.HashSet`1[STNDB.data_file],System.Collections.Generic.HashSet`1[STNDB.hwm],,
