ROADWAY_NAME,LATITUDE_IB_CW,LATITUDE_OB_CCW,LONGITUDE_IB_CW,LONGITUDE_OB_CCW,COUNTY_NAME,TOTAL_MINUTES,ENTER_DATE,ENTER_TIME,CLEAR_DATE,CLEAR_TIME,elev_meters,Rainfall,geometry_OB,geometry_IB,distance,Rainfall_Site,geometry,rain_inc_dist,Rainfall_Site_m
IH-45 GULF,29.6691,29.6689,-95.2622,-95.2625,Harris,186,8/27/2017,18:31,8/27/2017,21:37,9.92,235.57,POINT (-95.26220000000001 29.6691),POINT (-95.2625 29.6689),0.0003605551275426026,1.1719900497512437,POINT (-95.26220000000001 29.6691),0.24295194998189545,0.02975124378109453
IH-45 GULF,29.641,29.6408,-95.2432,-95.2434,Harris,2945,8/27/2017,18:33,8/29/2017,19:38,11.18,235.57,POINT (-95.2432 29.641),POINT (-95.24339999999999 29.6408),0.0002828427124689355,1.1719900497512437,POINT (-95.2432 29.641),0.21338987792301728,0.02975124378109453
IH-45 GULF,29.5867,29.5866,-95.1843,-95.1844,Harris,1004,8/27/2017,18:34,8/28/2017,11:18,9.82,235.57,POINT (-95.18429999999999 29.5867),POINT (-95.1844 29.5866),0.00014142135623949206,1.1719900497512437,POINT (-95.18429999999999 29.5867),0.5311820813995835,0.02975124378109453
IH-45 GULF,29.5867,29.5866,-95.1843,-95.1844,Harris,1000,8/27/2017,18:36,8/28/2017,11:16,9.82,235.57,POINT (-95.18429999999999 29.5867),POINT (-95.1844 29.5866),0.00014142135623949206,1.1719900497512437,POINT (-95.18429999999999 29.5867),0.3321626951133998,0.02975124378109453
IH-45 GULF,29.5536,29.5535,-95.154,-95.1542,Harris,122,8/27/2017,18:36,8/27/2017,20:38,10.14,235.57,POINT (-95.154 29.5536),POINT (-95.1542 29.5535),0.00022360679775581312,1.1719900497512437,POINT (-95.154 29.5536),0.6413382770956405,0.02975124378109453
IH-45 GULF,29.5696,29.5695,-95.1688,-95.1689,Harris,3828,8/27/2017,18:37,8/30/2017,10:25,10.3,235.57,POINT (-95.1688 29.5696),POINT (-95.16889999999999 29.5695),0.00014142135622944346,1.1719900497512437,POINT (-95.1688 29.5696),0.5634285942841287,0.02975124378109453
IH-45 GULF,29.5696,29.5695,-95.1688,-95.1689,Harris,3825,8/27/2017,18:39,8/30/2017,10:24,10.3,235.57,POINT (-95.1688 29.5696),POINT (-95.16889999999999 29.5695),0.00014142135622944346,1.1719900497512437,POINT (-95.1688 29.5696),0.16675292364097294,0.02975124378109453
IH-45 GULF,29.5536,29.5535,-95.154,-95.1542,Harris,998,8/27/2017,18:41,8/28/2017,11:19,10.14,235.57,POINT (-95.154 29.5536),POINT (-95.1542 29.5535),0.00022360679775581312,1.1719900497512437,POINT (-95.154 29.5536),0.07608521538380607,0.02975124378109453
IH-45 GULF,29.75771,29.75771,-95.37486,-95.37486,Harris,2471,8/27/2017,22:24,8/29/2017,15:35,9.82,235.57,POINT (-95.37486 29.75771),POINT (-95.37486 29.75771),0.0,1.1719900497512437,POINT (-95.37486 29.75771),0.3737308305451963,0.02975124378109453
IH-45 NORTH,29.78995188,29.78995793,-95.37180814,-95.37180814,Harris,504,8/26/2017,7:04,8/26/2017,15:28,9.92,235.57,POINT (-95.37180814 29.78995188),POINT (-95.37180814 29.78995793),6.049999999646616e-06,1.1719900497512437,POINT (-95.37180814 29.78995188),0.4083119771275312,0.02975124378109453
IH-45 NORTH,29.78995188,29.78995793,-95.37180814,-95.37180814,Harris,422,8/26/2017,7:56,8/26/2017,14:58,9.92,235.57,POINT (-95.37180814 29.78995188),POINT (-95.37180814 29.78995793),6.049999999646616e-06,1.1719900497512437,POINT (-95.37180814 29.78995188),0.44509421259525955,0.02975124378109453
IH-45 NORTH,29.99780858,29.99778517,-95.42550385,-95.42550385,Harris,319,8/26/2017,8:36,8/26/2017,13:55,32.74,235.57,POINT (-95.42550385 29.99780858),POINT (-95.42550385 29.99778517),2.341000000072313e-05,1.1719900497512437,POINT (-95.42550385 29.99780858),0.5819089446695594,0.02975124378109453
IH-45 NORTH,29.84572,29.84572,-95.39297,-95.39297,Harris,346,8/26/2017,9:14,8/26/2017,15:00,20.12,235.57,POINT (-95.39297000000001 29.84572),POINT (-95.39297000000001 29.84572),0.0,1.1719900497512437,POINT (-95.39297000000001 29.84572),0.5111844474355631,0.02975124378109453
IH-45 NORTH,29.78995188,29.78995793,-95.37180814,-95.37180814,Harris,4167,8/26/2017,22:34,8/29/2017,20:01,9.92,235.57,POINT (-95.37180814 29.78995188),POINT (-95.37180814 29.78995793),6.049999999646616e-06,1.1719900497512437,POINT (-95.37180814 29.78995188),0.641425520918668,0.02975124378109453
IH-45 NORTH,29.83318,29.83318,-95.38438,-95.38438,Harris,1250,8/26/2017,22:36,8/27/2017,19:26,18.25,235.57,POINT (-95.38437999999999 29.83318),POINT (-95.38437999999999 29.83318),0.0,1.1719900497512437,POINT (-95.38437999999999 29.83318),0.6082533163082631,0.02975124378109453
IH-45 NORTH,29.84572,29.84572,-95.39297,-95.39297,Harris,1254,8/26/2017,22:38,8/27/2017,19:32,20.12,235.57,POINT (-95.39297000000001 29.84572),POINT (-95.39297000000001 29.84572),0.0,1.1719900497512437,POINT (-95.39297000000001 29.84572),0.6082967526627232,0.02975124378109453
IH-45 NORTH,29.87,29.87,-95.4079,-95.4077,Harris,1253,8/26/2017,22:40,8/27/2017,19:33,24.72,235.57,POINT (-95.4079 29.87),POINT (-95.40770000000001 29.87),0.00019999999999242846,1.1719900497512437,POINT (-95.4079 29.87),0.4395851331357811,0.02975124378109453
IH-45 NORTH,29.84572,29.84572,-95.39297,-95.39297,Harris,1250,8/26/2017,22:38,8/27/2017,19:28,20.12,235.57,POINT (-95.39297000000001 29.84572),POINT (-95.39297000000001 29.84572),0.0,1.1719900497512437,POINT (-95.39297000000001 29.84572),0.4450696892600064,0.02975124378109453
IH-45 NORTH,29.78995188,29.78995793,-95.37180814,-95.37180814,Harris,4124,8/26/2017,23:34,8/29/2017,20:18,9.92,235.57,POINT (-95.37180814 29.78995188),POINT (-95.37180814 29.78995793),6.049999999646616e-06,1.1719900497512437,POINT (-95.37180814 29.78995188),0.396234713356764,0.02975124378109453
IH-45 NORTH,29.89821,29.89821,-95.41209,-95.41209,Harris,1181,8/26/2017,23:41,8/27/2017,19:22,23.14,235.57,POINT (-95.41209000000001 29.89821),POINT (-95.41209000000001 29.89821),0.0,1.1719900497512437,POINT (-95.41209000000001 29.89821),0.23213837384843486,0.02975124378109453
IH-45 NORTH,29.99780858,29.99778517,-95.42550385,-95.42550385,Harris,3662,8/27/2017,7:43,8/29/2017,20:45,32.74,235.57,POINT (-95.42550385 29.99780858),POINT (-95.42550385 29.99778517),2.341000000072313e-05,1.1719900497512437,POINT (-95.42550385 29.99780858),0.4825079165786885,0.02975124378109453
IH-45 NORTH,29.99780858,29.99778517,-95.42550385,-95.42550385,Harris,3662,8/27/2017,7:44,8/29/2017,20:46,32.74,235.57,POINT (-95.42550385 29.99780858),POINT (-95.42550385 29.99778517),2.341000000072313e-05,1.1719900497512437,POINT (-95.42550385 29.99780858),0.3691042965574617,0.02975124378109453
IH-45 NORTH,29.89821,29.89821,-95.41209,-95.41209,Harris,3366,8/27/2017,12:48,8/29/2017,20:54,23.14,235.57,POINT (-95.41209000000001 29.89821),POINT (-95.41209000000001 29.89821),0.0,1.1719900497512437,POINT (-95.41209000000001 29.89821),0.054491516422282456,0.02975124378109453
IH-45 NORTH,29.87642246,29.87645472,-95.41138178,-95.41138178,Harris,2865,8/27/2017,15:55,8/29/2017,15:40,25.02,235.57,POINT (-95.41138178 29.87642246),POINT (-95.41138178 29.87645472),3.2260000001116396e-05,1.1719900497512437,POINT (-95.41138178 29.87642246),0.09458642374867363,0.02975124378109453
IH-45 NORTH,29.87642246,29.87645472,-95.41138178,-95.41138178,Harris,3132,8/27/2017,15:56,8/29/2017,20:08,25.02,235.57,POINT (-95.41138178 29.87642246),POINT (-95.41138178 29.87645472),3.2260000001116396e-05,1.1719900497512437,POINT (-95.41138178 29.87642246),0.5177201733638905,0.02975124378109453
IH-45 NORTH,29.9407,29.9407,-95.4141,-95.4138,Harris,3476,8/27/2017,16:14,8/30/2017,2:10,23.72,235.57,POINT (-95.4141 29.9407),POINT (-95.41379999999999 29.9407),0.00030000000000995897,1.1719900497512437,POINT (-95.4141 29.9407),0.6693304863817308,0.02975124378109453
IH-45 NORTH,30.05253285,30.05252357,-95.43180167,-95.43180167,Harris,4839,8/27/2017,18:01,8/31/2017,2:40,33.97,235.57,POINT (-95.43180167 30.05253285),POINT (-95.43180167 30.05252357),9.279999996891775e-06,1.1719900497512437,POINT (-95.43180167 30.05253285),0.3338635234753616,0.02975124378109453
IH-45 NORTH,30.05253285,30.05252357,-95.43180167,-95.43180167,Harris,4802,8/27/2017,18:05,8/31/2017,2:07,33.97,235.57,POINT (-95.43180167 30.05253285),POINT (-95.43180167 30.05252357),9.279999996891775e-06,1.1719900497512437,POINT (-95.43180167 30.05253285),0.41142228204140463,0.02975124378109453
IH-45 NORTH,29.91512,29.91512,-95.41241,-95.41241,Harris,2896,8/27/2017,18:26,8/29/2017,18:42,25.09,235.57,POINT (-95.41240999999999 29.91512),POINT (-95.41240999999999 29.91512),0.0,1.1719900497512437,POINT (-95.41240999999999 29.91512),0.3850148341298091,0.02975124378109453
IH-45 NORTH,29.91512,29.91512,-95.41241,-95.41241,Harris,2895,8/27/2017,18:27,8/29/2017,18:42,25.09,235.57,POINT (-95.41240999999999 29.91512),POINT (-95.41240999999999 29.91512),0.0,1.1719900497512437,POINT (-95.41240999999999 29.91512),0.5211639113560996,0.02975124378109453
IH-45 NORTH,29.76380069,29.76377295,-95.36929675,-95.36929675,Harris,689,8/31/2017,9:13,8/31/2017,20:42,5.37,235.57,POINT (-95.36929675 29.76380069),POINT (-95.36929675 29.76377295),2.7740000000164855e-05,1.1719900497512437,POINT (-95.36929675 29.76380069),0.7170175741256529,0.02975124378109453
IH-610 EAST LOOP,29.7757,29.7757,-95.2641,-95.2639,Harris,3862,8/26/2017,22:47,8/29/2017,15:09,5.24,235.57,POINT (-95.2641 29.7757),POINT (-95.26390000000001 29.7757),0.00019999999999242846,1.1719900497512437,POINT (-95.2641 29.7757),0.7233919909267806,0.02975124378109453
IH-610 EAST LOOP,29.7695,29.7695,-95.2654,-95.2651,Harris,3863,8/26/2017,23:03,8/29/2017,15:26,4.48,235.57,POINT (-95.2654 29.7695),POINT (-95.2651 29.7695),0.0002999999999957481,1.1719900497512437,POINT (-95.2654 29.7695),0.2809722584170877,0.02975124378109453
IH-610 EAST LOOP,29.7383,29.7381,-95.2654,-95.2651,Harris,3863,8/26/2017,23:02,8/29/2017,15:25,4.07,235.57,POINT (-95.2654 29.7383),POINT (-95.2651 29.7381),0.0003605551275426026,1.1719900497512437,POINT (-95.2654 29.7383),0.2506273129569103,0.02975124378109453
IH-610 EAST LOOP,29.7383,29.7381,-95.2654,-95.2651,Harris,3863,8/26/2017,23:03,8/29/2017,15:26,4.07,235.57,POINT (-95.2654 29.7383),POINT (-95.2651 29.7381),0.0003605551275426026,1.1719900497512437,POINT (-95.2654 29.7383),0.2365164899113804,0.02975124378109453
IH-610 EAST LOOP,29.7265,29.7265,-95.2669,-95.2666,Harris,3845,8/26/2017,23:20,8/29/2017,15:25,3.37,235.57,POINT (-95.26690000000001 29.7265),POINT (-95.2666 29.7265),0.00030000000000995897,1.1719900497512437,POINT (-95.26690000000001 29.7265),0.2860137409286539,0.02975124378109453
IH-610 NORTH LOOP,29.8043,29.8045,-95.2845,-95.2845,Harris,14,8/26/2017,10:28,8/26/2017,10:42,12.61,235.57,POINT (-95.28449999999999 29.8043),POINT (-95.28449999999999 29.8045),0.00019999999999953388,1.1719900497512437,POINT (-95.28449999999999 29.8043),0.2904319885963,0.02975124378109453
IH-610 NORTH LOOP,29.8132,29.8149,-95.3752,-95.3752,Harris,3874,8/26/2017,22:49,8/29/2017,15:23,19.58,235.57,POINT (-95.37520000000001 29.8132),POINT (-95.37520000000001 29.8149),0.0017000000000031434,1.1719900497512437,POINT (-95.37520000000001 29.8132),0.3721092312749045,0.02975124378109453
IH-610 NORTH LOOP,29.7844,29.7844,-95.2649,-95.2649,Harris,3865,8/26/2017,23:05,8/29/2017,15:30,9.89,235.57,POINT (-95.2649 29.7844),POINT (-95.2649 29.7844),0.0,1.1719900497512437,POINT (-95.2649 29.7844),0.17649176376251408,0.02975124378109453
IH-610 NORTH LOOP,29.7844,29.7844,-95.2649,-95.2649,Harris,3861,8/26/2017,23:06,8/29/2017,15:27,9.89,235.57,POINT (-95.2649 29.7844),POINT (-95.2649 29.7844),0.0,1.1719900497512437,POINT (-95.2649 29.7844),0.36092017122904074,0.02975124378109453
IH-610 NORTH LOOP,29.7755,29.7755,-95.2641,-95.2641,Harris,3834,8/26/2017,23:29,8/29/2017,15:23,5.22,235.57,POINT (-95.2641 29.7755),POINT (-95.2641 29.7755),0.0,1.1719900497512437,POINT (-95.2641 29.7755),0.16871374158616315,0.02975124378109453
IH-610 NORTH LOOP,29.8129,29.8131,-95.3993,-95.3993,Harris,3785,8/27/2017,0:12,8/29/2017,15:17,17.92,235.57,POINT (-95.3993 29.8129),POINT (-95.3993 29.8131),0.00019999999999953388,1.1719900497512437,POINT (-95.3993 29.8129),0.22812474657519555,0.02975124378109453
IH-610 NORTH LOOP,29.8093,29.8095,-95.3171,-95.3171,Harris,2942,8/27/2017,14:12,8/29/2017,15:14,12.66,235.57,POINT (-95.3171 29.8093),POINT (-95.3171 29.8095),0.00019999999999953388,1.1719900497512437,POINT (-95.3171 29.8093),0.15353468663464417,0.02975124378109453
IH-610 NORTH LOOP,29.8093,29.8095,-95.3171,-95.3171,Harris,2938,8/27/2017,14:13,8/29/2017,15:11,12.66,235.57,POINT (-95.3171 29.8093),POINT (-95.3171 29.8095),0.00019999999999953388,1.1719900497512437,POINT (-95.3171 29.8093),0.23787580793346097,0.02975124378109453
IH-610 NORTH LOOP,29.8073,29.8076,-95.3018,-95.3018,Harris,2599,8/27/2017,19:53,8/29/2017,15:12,13.23,235.57,POINT (-95.3018 29.8073),POINT (-95.3018 29.8076),0.0002999999999993008,1.1719900497512437,POINT (-95.3018 29.8073),0.1623223028422121,0.02975124378109453
IH-610 NORTH LOOP,29.8073,29.8076,-95.3018,-95.3018,Harris,2596,8/27/2017,19:54,8/29/2017,15:10,13.23,235.57,POINT (-95.3018 29.8073),POINT (-95.3018 29.8076),0.0002999999999993008,1.1719900497512437,POINT (-95.3018 29.8073),0.4488324074752173,0.02975124378109453
IH-610 SOUTH LOOP,29.681,29.6807,-95.3665,-95.3666,Harris,3827,8/26/2017,23:37,8/29/2017,15:24,13.3,235.57,POINT (-95.3665 29.681),POINT (-95.36660000000001 29.6807),0.0003162277660172244,1.1719900497512437,POINT (-95.3665 29.681),0.09199592382274346,0.02975124378109453
IH-610 SOUTH LOOP,29.6857,29.6856,-95.3408,-95.3408,Harris,3826,8/26/2017,23:38,8/29/2017,15:24,10.95,235.57,POINT (-95.3408 29.6857),POINT (-95.3408 29.6856),9.999999999976694e-05,1.1719900497512437,POINT (-95.3408 29.6857),0.5581533212299279,0.02975124378109453
IH-610 SOUTH LOOP,29.6889,29.6888,-95.3321,-95.332,Harris,3825,8/26/2017,23:40,8/29/2017,15:25,10.67,235.57,POINT (-95.3321 29.6889),POINT (-95.33199999999999 29.6888),0.00014142135623949206,1.1719900497512437,POINT (-95.3321 29.6889),0.4415400548081764,0.02975124378109453
IH-610 SOUTH LOOP,29.6889,29.6888,-95.3321,-95.332,Harris,3817,8/26/2017,23:42,8/29/2017,15:19,10.67,235.57,POINT (-95.3321 29.6889),POINT (-95.33199999999999 29.6888),0.00014142135623949206,1.1719900497512437,POINT (-95.3321 29.6889),0.25433709619322653,0.02975124378109453
IH-610 SOUTH LOOP,29.6971,29.6969,-95.3107,-95.3108,Harris,3812,8/26/2017,23:46,8/29/2017,15:18,10.06,235.57,POINT (-95.3107 29.6971),POINT (-95.3108 29.6969),0.00022360679775104667,1.1719900497512437,POINT (-95.3107 29.6971),0.8736461932040908,0.02975124378109453
IH-610 SOUTH LOOP,29.695,29.6948,-95.3192,-95.3191,Harris,3756,8/27/2017,0:37,8/29/2017,15:13,10.49,235.57,POINT (-95.3192 29.695),POINT (-95.31910000000001 29.6948),0.00022360679774469138,1.1719900497512437,POINT (-95.3192 29.695),0.33737251373815247,0.02975124378109453
IH-610 SOUTH LOOP,29.6793,29.6792,-95.4536,-95.4556,Harris,3339,8/27/2017,7:37,8/29/2017,15:16,16.53,235.57,POINT (-95.45359999999999 29.6793),POINT (-95.4556 29.6792),0.0020024984394596047,1.1719900497512437,POINT (-95.45359999999999 29.6793),0.4108402272234291,0.02975124378109453
IH-610 WEST LOOP,29.7059,29.7059,-95.4593,-95.4595,Harris,3943,8/26/2017,21:30,8/29/2017,15:13,15.84,235.57,POINT (-95.4593 29.7059),POINT (-95.45950000000001 29.7059),0.0002000000000066393,1.1719900497512437,POINT (-95.4593 29.7059),0.47754024961253017,0.02975124378109453
IH-610 WEST LOOP,29.7263,29.7263,-95.4603,-95.4605,Harris,3934,8/26/2017,21:40,8/29/2017,15:14,17.41,235.57,POINT (-95.4603 29.7263),POINT (-95.4605 29.7263),0.00019999999999242846,1.1719900497512437,POINT (-95.4603 29.7263),0.530512751967381,0.02975124378109453
IH-610 WEST LOOP,29.7263,29.7263,-95.4603,-95.4605,Harris,3930,8/26/2017,21:41,8/29/2017,15:11,17.41,235.57,POINT (-95.4603 29.7263),POINT (-95.4605 29.7263),0.00019999999999242846,1.1719900497512437,POINT (-95.4603 29.7263),0.3692394615964045,0.02975124378109453
IH-610 WEST LOOP,29.6892,29.6892,-95.4589,-95.4592,Harris,76,8/26/2017,21:42,8/26/2017,22:58,15.43,235.57,POINT (-95.4589 29.6892),POINT (-95.4592 29.6892),0.0002999999999957481,1.1719900497512437,POINT (-95.4589 29.6892),0.07179907025164055,0.02975124378109453
IH-610 WEST LOOP,29.7167,29.7167,-95.4601,-95.4604,Harris,3902,8/26/2017,22:10,8/29/2017,15:12,15.76,235.57,POINT (-95.4601 29.7167),POINT (-95.46040000000001 29.7167),0.00030000000000995897,1.1719900497512437,POINT (-95.4601 29.7167),0.1427425588007961,0.02975124378109453
IH-610 WEST LOOP,29.7117,29.7116,-95.46,-95.4603,Harris,6,8/26/2017,22:13,8/26/2017,22:19,15.66,235.57,POINT (-95.45999999999999 29.7117),POINT (-95.4603 29.7116),0.0003162277660262121,1.1719900497512437,POINT (-95.45999999999999 29.7117),0.10818014666748561,0.02975124378109453
IH-610 WEST LOOP,29.754,29.754,-95.4555,-95.4557,Harris,2905,8/27/2017,14:47,8/29/2017,15:12,14.66,235.57,POINT (-95.4555 29.754),POINT (-95.45569999999999 29.754),0.00019999999999242846,1.1719900497512437,POINT (-95.4555 29.754),0.18449604936692376,0.02975124378109453
IH-610 WEST LOOP,29.754,29.754,-95.4555,-95.4557,Harris,2890,8/27/2017,15:05,8/29/2017,15:15,14.66,235.57,POINT (-95.4555 29.754),POINT (-95.45569999999999 29.754),0.00019999999999242846,1.1719900497512437,POINT (-95.4555 29.754),0.5622504105725471,0.02975124378109453
IH-69,29.49431438,29.49431114,-95.91160125,-95.91160125,Fort_Bend,6988,8/25/2017,22:22,8/30/2017,18:50,32.25,15.15,POINT (-95.91160125 29.49431438),POINT (-95.91160125 29.49431114),3.2399999980725624e-06,0.946875,POINT (-95.91160125 29.49431438),1.1425378725733144,0.02375
IH-69,29.555969,29.555969,-95.717019,-95.717019,Fort_Bend,150,8/26/2017,5:10,8/26/2017,7:40,22.86,15.15,POINT (-95.71701899999999 29.555969),POINT (-95.71701899999999 29.555969),0.0,0.946875,POINT (-95.71701899999999 29.555969),0.4904591678437653,0.02375
IH-69,29.534398,29.534398,-95.776479,-95.776479,Fort_Bend,153,8/26/2017,5:11,8/26/2017,7:44,29.59,15.15,POINT (-95.77647899999999 29.534398),POINT (-95.77647899999999 29.534398),0.0,0.946875,POINT (-95.77647899999999 29.534398),0.599793347616486,0.02375
IH-69,30.07,30.0699,-95.247,-95.247,Montgomery,109,8/26/2017,13:49,8/26/2017,15:38,25.43,7.03,POINT (-95.247 30.07),POINT (-95.247 30.0699),9.999999999976694e-05,0.7030000000000001,POINT (-95.247 30.07),0.5294813664946165,0.018
IH-69,29.546654,29.546654,-95.746749,-95.746749,Fort_Bend,244,8/26/2017,19:08,8/26/2017,23:12,19.81,15.15,POINT (-95.74674899999999 29.546654),POINT (-95.74674899999999 29.546654),0.0,0.946875,POINT (-95.74674899999999 29.546654),0.27036369031732055,0.02375
IH-69,29.534398,29.534398,-95.776479,-95.776479,Fort_Bend,218,8/26/2017,19:50,8/26/2017,23:28,29.59,15.15,POINT (-95.77647899999999 29.534398),POINT (-95.77647899999999 29.534398),0.0,0.946875,POINT (-95.77647899999999 29.534398),0.3167229854683747,0.02375
IH-69,30.1045,30.1046,-95.2365,-95.2363,Montgomery,5806,8/27/2017,7:46,8/31/2017,8:32,30.16,7.03,POINT (-95.23650000000001 30.1045),POINT (-95.2363 30.1046),0.00022360679775581312,0.7030000000000001,POINT (-95.23650000000001 30.1045),0.4057600617951445,0.018
IH-69,29.546654,29.546654,-95.746749,-95.746749,Fort_Bend,4736,8/27/2017,11:52,8/30/2017,18:48,19.81,15.15,POINT (-95.74674899999999 29.546654),POINT (-95.74674899999999 29.546654),0.0,0.946875,POINT (-95.74674899999999 29.546654),0.6063160995825531,0.02375
IH-69,29.546654,29.546654,-95.746749,-95.746749,Fort_Bend,4737,8/27/2017,11:54,8/30/2017,18:51,19.81,15.15,POINT (-95.74674899999999 29.546654),POINT (-95.74674899999999 29.546654),0.0,0.946875,POINT (-95.74674899999999 29.546654),0.5473728827307741,0.02375
IH-69,30.2688,30.2688,-95.1389,-95.1389,Montgomery,4363,8/28/2017,7:48,8/31/2017,8:31,40.95,7.03,POINT (-95.13890000000001 30.2688),POINT (-95.13890000000001 30.2688),0.0,0.7030000000000001,POINT (-95.13890000000001 30.2688),0.337741923832377,0.018
IH-69,29.580903000000006,29.580903000000006,-95.648076,-95.648076,Fort_Bend,2604,8/28/2017,23:25,8/30/2017,18:49,22.89,15.15,POINT (-95.648076 29.58090300000001),POINT (-95.648076 29.58090300000001),0.0,0.946875,POINT (-95.648076 29.58090300000001),0.5989529962993687,0.02375
IH-69,29.568156,29.568156,-95.668321,-95.668321,Fort_Bend,2605,8/28/2017,23:24,8/30/2017,18:49,14.0,15.15,POINT (-95.66832100000001 29.568156),POINT (-95.66832100000001 29.568156),0.0,0.946875,POINT (-95.66832100000001 29.568156),0.5519998351974414,0.02375
IH-69,29.568156,29.568156,-95.668321,-95.668321,Fort_Bend,4165,8/28/2017,23:23,8/31/2017,20:48,14.0,15.15,POINT (-95.66832100000001 29.568156),POINT (-95.66832100000001 29.568156),0.0,0.946875,POINT (-95.66832100000001 29.568156),0.0801166610450141,0.02375
IH-69 Eastex Freeway,29.90271639,29.90269869,-95.31161554,-95.31161554,Harris,34,8/26/2017,9:13,8/26/2017,9:47,20.42,235.57,POINT (-95.31161554000001 29.90271639),POINT (-95.31161554000001 29.90269869),1.7699999997233817e-05,1.1719900497512437,POINT (-95.31161554000001 29.90271639),0.4116736626797042,0.02975124378109453
IH-69 Eastex Freeway,29.74062,29.74062,-95.3662,-95.3662,Harris,4985,8/26/2017,22:09,8/30/2017,9:14,7.94,235.57,POINT (-95.36620000000001 29.74062),POINT (-95.36620000000001 29.74062),0.0,1.1719900497512437,POINT (-95.36620000000001 29.74062),0.30110932300412,0.02975124378109453
IH-69 Eastex Freeway,29.91079293,29.91077165,-95.30958779,-95.30958779,Harris,46,8/27/2017,1:03,8/27/2017,1:49,19.39,235.57,POINT (-95.30958778999999 29.91079293),POINT (-95.30958778999999 29.91077165),2.127999999856911e-05,1.1719900497512437,POINT (-95.30958778999999 29.91079293),0.40447391764497115,0.02975124378109453
IH-69 Eastex Freeway,29.80831125,29.80831499,-95.33613575,-95.33613575,Harris,4156,8/27/2017,1:07,8/29/2017,22:23,14.23,235.57,POINT (-95.33613575 29.80831125),POINT (-95.33613575 29.80831499),3.7400000003628975e-06,1.1719900497512437,POINT (-95.33613575 29.80831125),0.38007829365096296,0.02975124378109453
IH-69 Eastex Freeway,29.80831125,29.80831499,-95.33613575,-95.33613575,Harris,31,8/27/2017,1:18,8/27/2017,1:49,14.23,235.57,POINT (-95.33613575 29.80831125),POINT (-95.33613575 29.80831499),3.7400000003628975e-06,1.1719900497512437,POINT (-95.33613575 29.80831125),0.3724436106622331,0.02975124378109453
IH-69 Eastex Freeway,30.0265,30.0265,-95.2589,-95.2589,Harris,6684,8/27/2017,5:37,8/31/2017,21:01,13.23,235.57,POINT (-95.2589 30.0265),POINT (-95.2589 30.0265),0.0,1.1719900497512437,POINT (-95.2589 30.0265),0.47072646440369775,0.02975124378109453
IH-69 Eastex Freeway,29.96558299,29.96561492,-95.2844427,-95.2844427,Harris,3834,8/27/2017,6:14,8/29/2017,22:08,22.23,235.57,POINT (-95.2844427 29.96558299),POINT (-95.2844427 29.96561492),3.192999999868107e-05,1.1719900497512437,POINT (-95.2844427 29.96558299),0.6570662357484451,0.02975124378109453
IH-69 Eastex Freeway,29.9522907,29.95230545,-95.29034617,-95.29034617,Harris,3678,8/27/2017,7:02,8/29/2017,20:20,22.25,235.57,POINT (-95.29034617000001 29.9522907),POINT (-95.29034617000001 29.95230545),1.475000000183968e-05,1.1719900497512437,POINT (-95.29034617000001 29.9522907),0.6660408734756154,0.02975124378109453
IH-69 Eastex Freeway,29.9522907,29.95230545,-95.29034617,-95.29034617,Harris,3677,8/27/2017,7:03,8/29/2017,20:20,22.25,235.57,POINT (-95.29034617000001 29.9522907),POINT (-95.29034617000001 29.95230545),1.475000000183968e-05,1.1719900497512437,POINT (-95.29034617000001 29.9522907),0.614908179275707,0.02975124378109453
IH-69 Eastex Freeway,29.813336600000003,29.81333267,-95.33519053,-95.33519053,Harris,2596,8/27/2017,20:36,8/29/2017,15:52,10.1,235.57,POINT (-95.33519053000001 29.8133366),POINT (-95.33519053000001 29.81333267),3.930000001872713e-06,1.1719900497512437,POINT (-95.33519053000001 29.8133366),0.33498661779426026,0.02975124378109453
IH-69 Eastex Freeway,29.813336600000003,29.81333267,-95.33519053,-95.33519053,Harris,2592,8/27/2017,20:37,8/29/2017,15:49,10.1,235.57,POINT (-95.33519053000001 29.8133366),POINT (-95.33519053000001 29.81333267),3.930000001872713e-06,1.1719900497512437,POINT (-95.33519053000001 29.8133366),0.6278360027455272,0.02975124378109453
IH-69 Eastex Freeway,29.79389311,29.79390242,-95.3397711,-95.3397711,Harris,2735,8/27/2017,22:19,8/29/2017,19:54,13.33,235.57,POINT (-95.33977109999999 29.79389311),POINT (-95.33977109999999 29.79390242),9.309999999373986e-06,1.1719900497512437,POINT (-95.33977109999999 29.79389311),0.3864467793897219,0.02975124378109453
IH-69 Eastex Freeway,30.0181,30.018,-95.2624,-95.2624,Harris,4351,8/28/2017,20:30,8/31/2017,21:01,20.67,235.57,POINT (-95.2624 30.0181),POINT (-95.2624 30.018),9.999999999976694e-05,1.1719900497512437,POINT (-95.2624 30.0181),0.44060101896499526,0.02975124378109453
IH-69 Eastex Freeway,30.0265,30.0265,-95.2589,-95.2589,Harris,4162,8/28/2017,23:50,8/31/2017,21:12,13.23,235.57,POINT (-95.2589 30.0265),POINT (-95.2589 30.0265),0.0,1.1719900497512437,POINT (-95.2589 30.0265),0.6218081319828465,0.02975124378109453
