TXDOT_INCIDENT_ID,ROADWAY_NAME,TXDOT_ROADWAY_DIRECTION,TXDOT_CROSS_STREET_QUAL,CROSS_STREET_NAME,LATITUDE_IB_CW,LATITUDE_OB_CCW,LONGITUDE_IB_CW,LONGITUDE_OB_CCW,COUNTY_NAME,TXDOT_INCIDENT_STATUS,TYPE_HAZMAT_SPILL,TYPE_HEAVY_TRUCK,TYPE_HIGH_WATER,TYPE_ICE_ON_ROADWAY,TYPE_LOST_LOAD,TYPE_ROAD_DEBRIS,TYPE_STALL,TYPE_VEHICLE_FIRE,TYPE_OTHER,TYPE_BUS,TYPE_ACCIDENT,TYPE_CONSTRUCTION,MAP_DISPATCHED,DETECTED_BY,WEATHER_CONDITIONS,WEATHER_RAIN,WEATHER_SNOW_ICE,WEATHER_HAIL,WEATHER_FOG,WEATHER_HIGH_WIND,WEATHER_DUST,WEATHER_SMOKE,WEATHER_OTHER,WEATHER_OTHER_TEXT,VISIBILITY,VERIFIED_CCTV,VERIFIED_COMMERCIAL,VERIFIED_MAP,VERIFIED_METRO,VERIFIED_POLICE_CITY,VERIFIED_POLICE_COUNTY,VERIFIED_POLICE_METRO,VERIFIED_POLICE_STATE,VERIFIED_OTHER,RESPONSE_CITY,RESPONSE_CORONER,RESPONSE_COUNTY,RESPONSE_EMS,RESPONSE_FIREDEPT,RESPONSE_HAZMAT,RESPONSE_HCFCD,RESPONSE_MAP,RESPONSE_METRO,RESPONSE_POLICE_CITY,RESPONSE_POLICE_COUNTY,RESPONSE_POLICE_METRO,RESPONSE_POLICE_STATE,RESPONSE_TXDOT,RESPONSE_WRECKER,VEHICLES_INVOLVED,TXDOT_LANES_AFFECTED,MAINLANES_BLOCKED,FRONTAGE_LANES_BLOCKED,RAMP_LANES_BLOCKED,HOV_LANES_BLOCKED,SHOULDER_LANES_BLOCKED,Date Entered,Time Entered,VERIFICATION_DATE_TIME,CLEARED_D,ATE_TIME
483937,IH-10,Westbound,At,SH-146,29.821601,29.821601,-94.899159,-94.899159,Chambers,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,All Main Lanes,0,0,0,0,0,8/28/2017,12:09:00,8/28/2017 12:07,8/31/2017,20:58:00
483948,IH-10,Westbound,At,US 90/DONIGAN RD,29.782057,29.782057,-95.984576,-95.984576,Waller,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,10,1,1,0,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Main Lanes,0,3,0,0,0,8/28/2017,16:03:00,8/28/2017 15:59,8/31/2017,13:20:00
483947,IH-10,Eastbound,At,FM-359,29.779003,29.779003,-95.951424,-95.951424,Waller,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,9,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Main Lanes,0,3,0,0,0,8/28/2017,16:02:00,8/28/2017 16:02,8/30/2017,10:06:00
483949,IH-10,Westbound,At,FM-359,29.779003,29.779003,-95.951424,-95.951424,Waller,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,9,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Main Lanes,0,3,0,0,0,8/28/2017,16:03:00,8/28/2017 16:02,8/29/2017,22:32:00
483951,IH-10,Eastbound,At,BRAZOS RIVER,29.7712,29.7712,-96.036,-96.036,Austin,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,10,1,1,0,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Main Lanes,0,3,0,0,0,8/28/2017,16:06:00,8/28/2017 16:05,8/31/2017,20:31:00
483951,IH-10,Eastbound,At,BRAZOS RIVER/WALLER-AUSTIN COUNTY LINE,29.771227,29.771227,-96.035924,-96.035924,Waller,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,10,1,1,0,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Main Lanes,0,3,0,0,0,8/28/2017,16:06:00,8/28/2017 16:05,8/31/2017,20:31:00
483405,IH-10 EAST,Westbound,At,MONMOUTH DR,29.79234172,29.79233977,-95.07967835,-95.07967835,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,10,1,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Alternate Lanes,0,0,1,0,0,8/26/2017,5:04:00,8/26/2017 5:02,8/26/2017,7:06:00
483406,IH-10 EAST,Eastbound,At,MONMOUTH DR,29.79234172,29.79233977,-95.07967835,-95.07967835,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,9,1,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Alternate Lanes,0,0,1,0,0,8/26/2017,5:08:00,8/26/2017 5:07,8/26/2017,7:06:00
483439,IH-10 EAST,Westbound,At,FEDERAL RD,29.7707,29.7706,-95.2137,-95.2137,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,3,0,0,0,8/26/2017,8:45:00,8/26/2017 8:43,8/26/2017,9:40:00
483442,IH-10 EAST,Eastbound,At,FEDERAL RD,29.7707,29.7706,-95.2137,-95.2137,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,2,0,0,0,8/26/2017,8:49:00,8/26/2017 9:03,8/26/2017,9:42:00
483461,IH-10 EAST,Eastbound,At,FEDERAL RD,29.7707,29.7706,-95.2137,-95.2137,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,0,1,0,0,8/26/2017,11:00:00,8/26/2017 10:50,8/26/2017,13:26:00
483468,IH-10 EAST,Eastbound,At,BELTWAY 8-EAST,29.7713,29.7711,-95.1534,-95.1534,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Alternate Lanes,0,3,0,0,0,8/26/2017,11:37:00,8/26/2017 11:34,8/26/2017,14:02:00
483469,IH-10 EAST,Eastbound,At,MONMOUTH DR,29.79234172,29.79233977,-95.07967835,-95.07967835,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,6,1,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Alternate Lanes,0,3,0,0,0,8/26/2017,11:43:00,8/26/2017 11:41,8/31/2017,10:41:00
483502,IH-10 EAST,Eastbound,At,Westmont/Greens Bayou,29.77143124,29.77146849,-95.19704627,-95.19704627,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,9,1,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Alternate Lanes,0,0,0,0,0,8/26/2017,19:16:00,8/26/2017 19:14,8/31/2017,10:08:00
483513,IH-10 EAST,Eastbound,At,MC CARTY ST/US-90 ALTERNATE,29.7781,29.7779,-95.284,-95.284,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,9,1,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,1,0,0,0,0,8/26/2017,20:00:00,8/26/2017 19:59,8/26/2017,21:05:00
483565,IH-10 EAST,Westbound,At,MONMOUTH DR,29.79234172,29.79233977,-95.07967835,-95.07967835,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,10,1,1,0,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,3,0,0,0,8/26/2017,21:53:00,8/26/2017 21:52,8/31/2017,10:43:00
483636,IH-10 EAST,Westbound,At,GELLHORN DR,29.7771,29.7768,-95.2719,-95.272,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,3,0,0,0,8/26/2017,23:49:00,8/26/2017 23:49,8/29/2017,15:17:00
483639,IH-10 EAST,Eastbound,At,LOCKWOOD DR,29.7743,29.7741,-95.3152,-95.3152,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Main Lanes,0,0,0,0,0,8/26/2017,23:54:00,8/26/2017 23:54,8/29/2017,20:02:00
483641,IH-10 EAST,Westbound,At,LOCKWOOD DR,29.7743,29.7741,-95.3152,-95.3152,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Main Lanes,0,0,0,0,0,8/26/2017,23:59:00,8/27/2017 0:00,8/29/2017,19:53:00
483703,IH-10 EAST,Westbound,At,LOCKWOOD DR,29.7743,29.7741,-95.3152,-95.3152,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Main Lanes,0,0,0,0,0,8/27/2017,5:25:00,8/27/2017 5:24,8/29/2017,19:57:00
483707,IH-10 EAST,Westbound,At,JENSEN DR,29.770047,29.770047,-95.343522,-95.343522,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Main Lanes,0,0,0,0,0,8/27/2017,5:33:00,8/27/2017 5:32,8/29/2017,19:57:00
483709,IH-10 EAST,Eastbound,At,JENSEN DR,29.770047,29.770047,-95.343522,-95.343522,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Main Lanes,0,0,0,0,0,8/27/2017,5:35:00,8/27/2017 5:34,8/29/2017,20:02:00
483928,IH-10 EAST,Eastbound,At,CEDAR LN,29.7852,29.785,-95.1066,-95.1066,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Main Lanes,0,0,0,0,0,8/28/2017,9:23:00,8/28/2017 9:21,8/31/2017,12:42:00
483959,IH-10 EAST,Westbound,At,MARKET STREET RD/UVALDE RD,29.7708,29.7706,-95.1865,-95.1865,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,9,1,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Main Lanes,0,0,0,0,0,8/28/2017,16:21:00,8/28/2017 16:19,8/29/2017,19:59:00
483960,IH-10 EAST,Eastbound,At,MERCURY DR,29.7738,29.7736,-95.2474,-95.2474,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,9,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Main Lanes,0,0,0,0,0,8/28/2017,16:21:00,8/28/2017 16:21,8/30/2017,11:41:00
484007,IH-10 EAST,Westbound,At,S MAIN ST/S LYNCHBURG RD,29.7911,29.7908,-95.0573,-95.0573,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,All Main Lanes,0,0,0,0,0,8/29/2017,2:03:00,8/29/2017 2:02,8/31/2017,10:38:00
484008,IH-10 EAST,Eastbound,At,N. MAIN/ Crosby Cedar Bayou,29.808,29.8077,-94.9653,-94.9653,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,All Main Lanes,0,0,0,0,0,8/29/2017,2:06:00,8/29/2017 2:05,8/31/2017,21:15:00
484100,IH-10 EAST,Eastbound,At,N. MAIN/ Crosby Cedar Bayou,29.808,29.8077,-94.9653,-94.9653,Harris,Cleared,0,0,1,0,0,1,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,All Main Lanes,0,0,0,0,0,8/31/2017,14:24:00,8/31/2017 14:23,9/1/2017,14:57:00
484101,IH-10 EAST,Westbound,At,Westmont/Greens Bayou,29.77143124,29.77146849,-95.19704627,-95.19704627,Harris,Cleared,0,0,1,0,0,1,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Alternate Lanes,0,1,0,0,0,8/31/2017,14:51:00,8/31/2017 14:50,8/31/2017,21:11:00
483566,IH-10 KATY,Eastbound,At,GESSNER DR,29.78419,29.78419,-95.5439,-95.5439,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,10,1,1,0,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,3,0,0,0,8/26/2017,21:57:00,8/26/2017 21:56,8/28/2017,12:52:00
483567,IH-10 KATY,Westbound,At,BELTWAY 8-WEST,29.78426,29.78426,-95.5629,-95.5629,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,10,1,1,0,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,0,0,0,0,8/26/2017,21:58:00,8/26/2017 21:57,8/28/2017,13:05:00
483622,IH-10 KATY,Eastbound,At,TAYLOR ST,29.7776,29.7779,-95.3811,-95.3811,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,9,1,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,All Main Lanes,0,0,0,0,0,8/26/2017,23:32:00,8/26/2017 23:30,8/29/2017,19:36:00
483683,IH-10 KATY,Westbound,Before,IH-610 WEST LOOP/ US 290 Direct Connect,29.7805,29.7806,-95.4539,-95.4539,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Main Lanes,0,0,0,0,0,8/27/2017,2:10:00,8/27/2017 2:07,8/29/2017,15:34:00
483756,IH-10 KATY,Eastbound,At,SILBER RD,29.7839,29.7841,-95.4681,-95.4681,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,All Main Lanes,0,0,0,0,0,8/27/2017,8:20:00,8/27/2017 8:18,8/29/2017,15:20:00
483765,IH-10 KATY,Eastbound,At,BELTWAY 8-WEST,29.78426,29.78426,-95.5629,-95.5629,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,0,0,0,2,8/27/2017,8:43:00,8/27/2017 8:36,8/29/2017,19:34:00
483820,IH-10 KATY,Eastbound,At,T C JESTER BLVD,29.7773,29.7776,-95.418,-95.4179,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Main Lanes,0,0,0,0,0,8/27/2017,14:40:00,8/27/2017 14:37,8/29/2017,19:35:00
483821,IH-10 KATY,Westbound,At,T C JESTER BLVD,29.7773,29.7776,-95.418,-95.4179,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Main Lanes,0,0,0,0,0,8/27/2017,14:41:00,8/27/2017 14:40,8/29/2017,19:36:00
483824,IH-10 KATY,Eastbound,At,PATTERSON ST,29.7771,29.7774,-95.4062,-95.4062,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,9,1,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Alternate Lanes,0,3,0,0,0,8/27/2017,15:09:00,8/27/2017 15:04,8/29/2017,19:33:00
483825,IH-10 KATY,Westbound,At,PATTERSON ST,29.7771,29.7774,-95.4062,-95.4062,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Alternate Lanes,0,3,0,0,0,8/27/2017,15:14:00,8/27/2017 15:10,8/29/2017,19:38:00
483906,IH-10 KATY,Westbound,At,BARKER CYPRESS RD,29.78452,29.78452,-95.68834,-95.68834,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,1,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,3,0,0,0,8/27/2017,22:35:00,8/27/2017 22:34,8/29/2017,19:05:00
483907,IH-10 KATY,Westbound,At,GREENHOUSE RD,29.78494,29.78494,-95.69556,-95.69556,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,1,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,3,0,0,0,8/27/2017,22:36:00,8/27/2017 22:36,8/29/2017,19:06:00
483908,IH-10 KATY,Westbound,After,SH-99 Lanier Parkway,29.78546,29.78546,-95.77682,-95.77682,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,1,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Main Lanes,0,0,0,0,0,8/27/2017,22:38:00,8/27/2017 22:38,8/29/2017,17:20:00
484033,IH-10 KATY,Westbound,At,ELDRIDGE PKY,29.784561,29.784561,-95.617545,-95.617545,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,2,4,0,0,0,8/29/2017,17:19:00,8/29/2017 17:18,9/5/2017,13:11:00
484034,IH-10 KATY,Eastbound,At,ELDRIDGE PKY,29.784561,29.784561,-95.617545,-95.617545,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,1,4,0,0,0,8/29/2017,17:20:00,8/29/2017 17:20,9/5/2017,13:14:00
484035,IH-10 KATY,Westbound,At,SH-6,29.78467,29.78467,-95.64467,-95.64467,Harris,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,3,3,1,0,0,8/29/2017,17:27:00,8/29/2017 17:21,8/31/2017,13:28:00
483446,IH-45,Southbound,After,SH-242,30.2073,30.2073,-95.456,-95.456,Montgomery,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,9,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,1,0,0,0,8/26/2017,9:21:00,8/26/2017 9:20,8/26/2017,13:55:00
483447,IH-45,Northbound,At,WILSON RD,30.3252,30.3252,-95.4752,-95.4752,Montgomery,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,3,1,0,0,8/26/2017,9:23:00,8/26/2017 9:21,8/26/2017,15:39:00
483448,IH-45,Southbound,At,SH-6/SH-146,29.32891,29.32891,-94.93096,-94.93096,Galveston,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,8,1,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Alternate Lanes,0,3,1,0,0,8/26/2017,9:31:00,8/26/2017 9:30,8/28/2017,16:39:00
483452,IH-45,Northbound,At,FM-1097,30.421,30.421,-95.4919,-95.4919,Montgomery,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,8,1,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Alternate Lanes,0,3,0,0,0,8/26/2017,10:13:00,8/26/2017 10:11,8/26/2017,15:39:00
483454,IH-45,Northbound,Before,SH-242,30.2073,30.2073,-95.456,-95.456,Montgomery,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Alternate Lanes,0,2,0,0,0,8/26/2017,10:21:00,8/26/2017 10:18,8/26/2017,15:38:00
483643,IH-45,Northbound,At,SH-242,30.2073,30.2073,-95.456,-95.456,Montgomery,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,9,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,2,0,0,0,8/27/2017,0:06:00,8/27/2017 0:05,8/28/2017,12:44:00
483736,IH-45,Southbound,Before,FM-2854/MONTGOMERY,30.308,30.308,-95.4695,-95.4695,Montgomery,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,3,1,0,0,8/27/2017,7:25:00,8/27/2017 7:22,8/28/2017,12:47:00
483795,IH-45,Southbound,At,FM-518,29.5031,29.503,-95.114,-95.1142,Galveston,Cleared,0,0,1,0,0,0,0,0,0,0,0,1,1,3,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,3,0,0,0,8/27/2017,11:52:00,8/27/2017 11:50,8/31/2017,17:00:00
483803,IH-45,Northbound,At,HOLLAND,29.4302,29.4302,-95.0599,-95.0602,Galveston,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,9,1,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Main Lanes,0,0,0,0,0,8/27/2017,12:41:00,8/27/2017 12:40,8/28/2017,12:08:00
483806,IH-45,Southbound,At,HOLLAND,29.4302,29.4302,-95.0599,-95.0602,Galveston,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,9,1,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Main Lanes,0,0,0,0,0,8/27/2017,12:44:00,8/27/2017 12:42,8/29/2017,20:30:00
483829,IH-45,Northbound,At,HUGHES,29.441,29.4408,-95.0703,-95.0705,Galveston,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,8,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Main Lanes,0,3,0,0,0,8/27/2017,15:24:00,8/27/2017 15:23,8/28/2017,12:05:00
483830,IH-45,Southbound,At,HUGHES,29.441,29.4408,-95.0703,-95.0705,Galveston,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,8,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Main Lanes,0,3,0,0,0,8/27/2017,15:29:00,8/27/2017 15:25,8/30/2017,11:38:00
483864,IH-45,Northbound,At,FM-646,29.466,29.4659,-95.0906,-95.0909,Galveston,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,3,0,0,0,8/27/2017,18:49:00,8/27/2017 18:48,8/29/2017,20:48:00
483865,IH-45,Southbound,At,FM-646,29.466,29.4659,-95.0906,-95.0909,Galveston,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alternate Lanes,0,3,0,0,0,8/27/2017,18:50:00,8/27/2017 18:49,8/29/2017,20:46:00
483976,IH-45,Southbound,At,LAKE WOODLANDS DR/WOODSON,30.1675,30.1672,-95.4508,-95.4508,Montgomery,Cleared,0,0,1,0,0,0,0,0,0,0,0,0,1,10,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,All Main Lanes,0,0,0,0,0,8/28/2017,22:15:00,8/28/2017 22:09,8/29/2017,22:11:00
